241,0,100
242,0,100
243,0,100
244,0,100
245,0,100
246,0,100
247,0,100
248,0,100
249,0,100
250,0,100
251,0,100
252,0,100
253,0,100
254,0,100
255,0,100
256,0,100
257,0,100
258,0,100
259,0,100
260,0,100
261,0,100
262,0,100
263,0,100
264,0,100
265,0,100
266,0,100
267,0,100
268,0,100
269,0,100
270,0,100
271,0,100
272,0,100
273,0,100
274,0,100
275,0,100
276,0,100
277,0,100
278,0,100
279,0,100
280,0,100
281,0,100
282,0,100
283,0,100
284,0,100
285,0,100
286,0,100
287,0,100
288,0,100
289,0,100
290,0,100
291,0,100
